"","system","country","origin","status","url","class","Date"
"154","GAZ Tigr-M",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/KKD3Shmf","Infantry Mobility Vehicles","02/28/2022"
"155","GAZ Tigr-M",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/5trrQyZ5/435.png","Infantry Mobility Vehicles","02/28/2022"
"156","GAZ Tigr-M",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/X7HWmbHB/7762.png","Infantry Mobility Vehicles","02/28/2022"
"157","GAZ Tigr-M",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/7YDqZt1H/4435.png","Infantry Mobility Vehicles","02/28/2022"
"158","GAZ Tigr-M",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/dVQxVhc7/58p.png","Infantry Mobility Vehicles","02/28/2022"
"159","GAZ Tigr-M",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/JzBRKYtc/5j.png","Infantry Mobility Vehicles","02/28/2022"
"160","GAZ-3308",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/62xczXYh","Trucks, Vehicles, and Jeeps","02/28/2022"
"161","GAZ-3308",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/cg7mbbzG","Trucks, Vehicles, and Jeeps","02/28/2022"
"162","GAZ-66",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/PP20VdH5","Trucks, Vehicles, and Jeeps","02/28/2022"
"163","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"164","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/ncy3jWxy/55488.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"165","GAZ-66",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gjhmvGsF/g3.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"166","GAZ-66",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"167","GAZ-66",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/YC0mqTkH/58.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"168","GAZ-66",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/hjdXLc6L/4f.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"169","GAZ-66",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/qvyKsBvd/Screenshot-8260.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"170","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"171","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"172","HMMWV",NA,"United States","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/bY3x4Pp9/4478.png","Infantry Mobility Vehicles","02/28/2022"
"173","IMR-2 combat engineering vehicle",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/xdbysNZ7/5548.png","Engineering Vehicles","02/28/2022"
"174","Iveco LMV 'Rys'",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/C5gfTFhF/680o.png","Infantry Mobility Vehicles","02/28/2022"
"175","Iveco LMV 'Rys'",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/TPmCH0KS/ff2.png","Infantry Mobility Vehicles","02/28/2022"
"176","KamAZ",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"177","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/G2Ndj56v/Screenshot-8192.png","Communications Stations","02/28/2022"
"178","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1ttjTBH0/4455.png","Communications Stations","02/28/2022"
"179","KamAZ 6x6",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/DfxxKLnD/84.png","Communications Stations","02/28/2022"
"180","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nrFd8TnV/57.png","Communications Stations","02/28/2022"
"181","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/5QNwkNv8","Communications Stations","02/28/2022"
"182","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/kXvznpZN/v7.png","Communications Stations","02/28/2022"
"183","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/W3YpnCfM/b6.jpg","Communications Stations","02/28/2022"
"184","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Bbj44g2S/5580.png","Communications Stations","02/28/2022"
"185","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/hPqDmdpD/554.png","Communications Stations","02/28/2022"
"186","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/3RKjWRVn/6657.png","Communications Stations","02/28/2022"
"187","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/mhW4vFLD/Screenshot-8193.png","Communications Stations","02/28/2022"
"188","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/KRCMt59P","Communications Stations","02/28/2022"
"189","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/DZ0Q5pHc/6652.png","Communications Stations","02/28/2022"
"190","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1ttCbb4J/tt1.png","Communications Stations","02/28/2022"
"191","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gjV6fNhS/5557.png","Communications Stations","02/28/2022"
"192","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/RFmCkffg/Screenshot-8273.png","Communications Stations","02/28/2022"
"193","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png","Communications Stations","02/28/2022"
"194","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Pq6cnvCm/Screenshot-8284.png","Communications Stations","02/28/2022"
"195","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/bNQBNBGY/Screenshot-8285.png","Communications Stations","02/28/2022"
"196","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/rd1xVtNS","Communications Stations","02/28/2022"
"197","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/CznZMqFz","Communications Stations","02/28/2022"
"198","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/MpmpyDDG/Screenshot-8209.png","Communications Stations","02/28/2022"
"199","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Hn7xkb8m/688.png","Communications Stations","02/28/2022"
"200","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/dVZtMRWY/4456.png","Communications Stations","02/28/2022"
"201","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gJ6f7NZ3/57.png","Communications Stations","02/28/2022"
"202","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/6Q0p7yrb/b7.jpg","Communications Stations","02/28/2022"
"203","KamAZ 6x6",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/kGnW3KWg/880.png","Communications Stations","02/28/2022"
"204","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/9F0M05Tb/Screenshot-8232.png","Communications Stations","02/28/2022"
"205","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/15tY3vhL/4456.png","Communications Stations","02/28/2022"
"206","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/TwqThWRp/8875.png","Communications Stations","02/28/2022"
"207","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/G9KswLMf","Communications Stations","02/28/2022"
"208","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/23RZybKP/6800.png","Communications Stations","02/28/2022"
"209","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/K8dLcdtV/h0.png","Communications Stations","02/28/2022"
"210","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/VS80VkP5","Communications Stations","02/28/2022"
"211","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/VkXF0qmD/6599.png","Communications Stations","02/28/2022"
"212","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nc8Fg5Sz/Screenshot-8215.png","Communications Stations","02/28/2022"
"213","KamAZ 6x6",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/YSQ2ps72/r2.png","Communications Stations","02/28/2022"
"214","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/jj8q1SB0/Screenshot-8210.png","Communications Stations","02/28/2022"
"215","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nrMnttVL/7k.png","Communications Stations","02/28/2022"
"216","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/PvG7gwYj","Communications Stations","02/28/2022"
"217","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/wjDYJj9c/Screenshot-8224.png","Communications Stations","02/28/2022"
"218","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/zfp7Rm55/Screenshot-8276.png","Communications Stations","02/28/2022"
"219","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/dQmFbzNj/6888.png","Communications Stations","02/28/2022"
"220","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/zVzd9q5t","Communications Stations","02/28/2022"
"221","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nzgFHwH3/Screenshot-8211.png","Communications Stations","02/28/2022"
"222","KamAZ-5350 with crane",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/zXtR3QK8/744.png","Engineering Vehicles","02/28/2022"
"223","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/T30TyPdL/Screenshot-8219.png","Engineering Vehicles","02/28/2022"
"224","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/bvhJB8xz/774.png","Engineering Vehicles","02/28/2022"
"225","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/dQZQWvBp/Screenshot-8218.png","Engineering Vehicles","02/28/2022"
"226","KamAZ-6350 8x8 artillery tractor",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/VvPSc7kX/Screenshot-8070.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"227","KamAZ-6350 8x8 artillery tractor",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nczxh49m/Screenshot-8074.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"228","KamAZ-6350 8x8 artillery tractor",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/br0ZYQZW/Screenshot-8071.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"229","KamAZ-6350 8x8 artillery tractor",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/br6jRJWd/Screenshot-8072.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"230","Kozak-2",NA,"Ukraine","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/L6pqJk7y/58.png","Infantry Mobility Vehicles","02/28/2022"
"231","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://postimg.cc/G9jSKh34","Trucks, Vehicles, and Jeeps","02/28/2022"
"232","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://postimg.cc/v4CPT4hN","Trucks, Vehicles, and Jeeps","02/28/2022"
"233","KrAZ-6322",NA,"Ukraine","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"234","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://postimg.cc/0zzW9YYS","Trucks, Vehicles, and Jeeps","02/28/2022"
"235","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://postimg.cc/dLpRmzC7","Trucks, Vehicles, and Jeeps","02/28/2022"
"236","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://postimg.cc/jC9nGySm","Trucks, Vehicles, and Jeeps","02/28/2022"
"237","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nL8S357x/6h.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"238","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/26dvvmgq/t12.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"239","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/g25vbgv0/t11.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"240","MAZ",NA,"Belarus","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/9fRbHBdp/f3.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"241","MAZ",NA,"Belarus","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"242","MAZ-537",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/25RJZzWf/Screenshot-8076.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"243","MBT LAW 'NLAW'",NA,"United Kingdom","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/4xhpF2Yg/5549.png","Anti-Tank Guided Missiles","02/28/2022"
"244","MBT LAW 'NLAW'",NA,"United Kingdom","captured","https://web.archive.org/web/20220228231935/https://twitter.com/Caucasuswar/status/1497165090835083293","Anti-Tank Guided Missiles","02/28/2022"
"245","MBT LAW 'NLAW'",NA,"United Kingdom","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/RCdVxFvX/772.png","Anti-Tank Guided Missiles","02/28/2022"
"246","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/MGBV9R2s/4fs.png","Armoured Fighting Vehicles","02/28/2022"
"247","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/zBSQCqs2/b5.png","Armoured Fighting Vehicles","02/28/2022"
"248","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/hjqg1p15/680.png","Armoured Fighting Vehicles","02/28/2022"
"249","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/R0zbsmLL/6659.png","Armoured Fighting Vehicles","02/28/2022"
"250","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/0QPGdgX4/6658.png","Armoured Fighting Vehicles","02/28/2022"
"251","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/52P7zGLB/654.png","Armoured Fighting Vehicles","02/28/2022"
"252","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1tVLvyy0/764.png","Armoured Fighting Vehicles","02/28/2022"
"253","MT-LB",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/522wW2TJ/h6.png","Armoured Fighting Vehicles","02/28/2022"
"254","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/D0fPPSmY/658.png","Armoured Fighting Vehicles","02/28/2022"
"255","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/P5M1XV5z/58.png","Armoured Fighting Vehicles","02/28/2022"
"256","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/XvpJbF2W/k9.png","Armoured Fighting Vehicles","02/28/2022"
"257","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/2SJG2hyJ/9po.png","Armoured Fighting Vehicles","02/28/2022"
"258","MT-LB",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/GpG26n3R/446.png","Armoured Fighting Vehicles","02/28/2022"
"259","MT-LB Ambulance",NA,"Ukraine","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/3Jv5s5tq/468.png ","Armoured Fighting Vehicles","02/28/2022"
"260","MT-LB with ZU-23 AA gun",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/kVDPCNz0","Armoured Fighting Vehicles","02/28/2022"
"261","MT-LBu",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/D00sLq8C/Screenshot-8261.png ","Armoured Fighting Vehicles","02/28/2022"
"262","MT-LBu",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/pV5ZRVDR/5548.png  ","Armoured Fighting Vehicles","02/28/2022"
"263","MT-LBu",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png","Armoured Fighting Vehicles","02/28/2022"
"264","MT-LBu",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/NfqgFR94/h65.png","Armoured Fighting Vehicles","02/28/2022"
"265","MT-LBu",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fTrQXZpK/g2.jpg","Armoured Fighting Vehicles","02/28/2022"
"266","P-14 'Tall King'",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/rpWmrPLb/57.png","Radars","02/28/2022"
"267","P-35/37 'Bar Lock'",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/WpShQwBk/5547.png","Radars","02/28/2022"
"268","Pantsir-S1",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://postimg.cc/TpB4Xtbs/ec2c4921","Surface-To-Air Missile Systems","02/28/2022"
"269","PMP floating bridge",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/2SK7crq5/4g.png","Engineering Vehicles","02/28/2022"
"270","PRV-13 'Odd Pair'",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/pXwx79Lj/557.png","Radars","02/28/2022"
"271","R-149MA1 unified command and staff vehicle",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gjrp8521/553.jpg","Armoured Fighting Vehicles","02/28/2022"
"272","R-149MA1 unified command and staff vehicle",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/kgBKhrFT/884.png","Armoured Fighting Vehicles","02/28/2022"
"273","R-149MA1 unified command and staff vehicle",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/hG5hhQJp/59.png","Armoured Fighting Vehicles","02/28/2022"
"274","R-149MA1 unified command and staff vehicle",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/TY9CCkH1/h6n.jpg","Armoured Fighting Vehicles","02/28/2022"
"275","R-330BMV Borisoglebsk-2B",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/wvzPRKsx/333.png","Jammers and Deception Systems","02/28/2022"
"276","Su-25 attack aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/zfqkgsNp/p2.png","Aircraft","02/28/2022"
"277","Su-25 attack aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/YC63jp5h/p1.png","Aircraft","02/28/2022"
"278","Su-27 fighter aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/bN1TbkjC/46.png","Aircraft","02/28/2022"
"279","Su-27 fighter aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/XYtMphyC/5h.png","Aircraft","02/28/2022"
"280","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/qBsnPDXc/5548.png","Tanks","02/28/2022"
"281","T-64BV",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/CLn96SZZ/f7.png","Tanks","02/28/2022"
"282","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/vBTn2B8C/467.png","Tanks","02/28/2022"
"283","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/rFzZ43Zg/578.png","Tanks","02/28/2022"
"284","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fTV39LBr/5570.png","Tanks","02/28/2022"
"285","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gjqt7JQh/445.png","Tanks","02/28/2022"
"286","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/442p3Kn8/443.png","Tanks","02/28/2022"
"287","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fWBW5NVQ/558.png","Tanks","02/28/2022"
"288","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/8Pf8WQWH/557l.png","Tanks","02/28/2022"
"289","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/59wN4Ybq/689.png","Tanks","02/28/2022"
"290","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/mgntjg7P/763.png","Tanks","02/28/2022"
"291","T-72B",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/PqJmywns/890.png","Tanks","02/28/2022"
"292","T-72B",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/sfLpFS54/4566.png","Tanks","02/28/2022"
"293","T-72B",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/8zz8WcH7/763.png","Tanks","02/28/2022"
"294","T-72B",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1tvs3GFY/470.png","Tanks","02/28/2022"
"295","T-72B Obr. 1989",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/NM8vPWBX/669.png","Tanks","02/28/2022"
"296","T-72B Obr. 1989",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/rsFyfrR7/h8.png","Tanks","02/28/2022"
"297","T-72B3",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/FzSnwdhF/j77.png","Tanks","02/28/2022"
"298","T-72B3",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Xqy5KYn3/55u.png","Tanks","02/28/2022"
"299","T-72B3",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/zfTsVnsF/579.png ","Tanks","02/28/2022"
"300","T-72B3",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/GmwS58bg/436.png","Tanks","02/28/2022"
"301","T-72B3",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/9MgnjkFX/6hh.png","Tanks","02/28/2022"
"302","T-80BV",NA,"Soviet Union","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/0jXKJsjL/f58.png","Tanks","02/28/2022"
"303","T-80BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/MHW2qp47/d39.png","Tanks","02/28/2022"
"304","T-80BV",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/63bVWQwX/470.png","Tanks","02/28/2022"
"305","T-80BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fbx3fPBg/665f.jpg","Tanks","02/28/2022"
"306","T-80BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/X7GD7K2Y/h66.jpg","Tanks","02/28/2022"
"307","T-80BV",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1zNj1Pjv/44355.png","Tanks","02/28/2022"
"308","T-80BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fRTVS0Tt/7u5.png","Tanks","02/28/2022"
"309","T-80BVM",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/2y474krg/336.png","Tanks","02/28/2022"
"310","T-80U",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/7LFzTNhH/5466.png","Tanks","02/28/2022"
"311","T-80U",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/grFmqjhZ/5te.png","Tanks","02/28/2022"
"312","T-80U",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/XY23SkX7/779.jpg","Tanks","02/28/2022"
"313","T-80U",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Bb1f2rCj/b8.jpg","Tanks","02/28/2022"
"314","T-80U",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/3JSSydML/g43.png","Tanks","02/28/2022"
