"","system","country","origin","status","url","class","Date"
"150","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/NMX1NzS2/b2.png","Infantry Fighting Vehicles","03/04/2022"
"151","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/7Z1483JC/4433.png","Infantry Fighting Vehicles","03/04/2022"
"152","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/5NY2mGtq/u2.jpg","Infantry Fighting Vehicles","03/04/2022"
"153","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BQzv1YB0/Screenshot-8238.png","Infantry Fighting Vehicles","03/04/2022"
"154","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bN5N8gjq/14.png","Infantry Fighting Vehicles","03/04/2022"
"155","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/FRqXfttT/436.png","Infantry Fighting Vehicles","03/04/2022"
"156","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/QtN7DcKC/559.png","Infantry Fighting Vehicles","03/04/2022"
"157","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/26qYmmgL/668.png","Infantry Fighting Vehicles","03/04/2022"
"158","BMP-2K","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/jSVTtfWY/aa4.jpg","Infantry Fighting Vehicles","03/04/2022"
"159","BMP-3","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RCbVXLw4/3344.png","Infantry Fighting Vehicles","03/04/2022"
"160","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/fLjQcz3R/51.jpg","Infantry Fighting Vehicles","03/04/2022"
"161","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hvXc8qJx/653.png","Infantry Fighting Vehicles","03/04/2022"
"162","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gc3DsCqV/Screenshot-8343.png","Infantry Fighting Vehicles","03/04/2022"
"163","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/qqbQM0mt/568.png","Infantry Fighting Vehicles","03/04/2022"
"164","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/yxCSy6Dk/f6.png","Infantry Fighting Vehicles","03/04/2022"
"165","BMP-3","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/C1xS4R1R/332222.png","Infantry Fighting Vehicles","03/04/2022"
"166","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/mgmbBB5G/547.png","Infantry Fighting Vehicles","03/04/2022"
"167","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/yYBTbLvw/Screenshot-8345.png","Infantry Fighting Vehicles","03/04/2022"
"168","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ZRpWnkwZ/n89.png","Infantry Fighting Vehicles","03/04/2022"
"169","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/cLp0yYYV/795.png","Armoured Fighting Vehicles","03/04/2022"
"170","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/DZ1JmY6y/4436.png","Armoured Fighting Vehicles","03/04/2022"
"171","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/rmGLQ7dz/ff4.png","Armoured Fighting Vehicles","03/04/2022"
"172","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gk37TCky/57h.png","Armoured Fighting Vehicles","03/04/2022"
"173","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Ghhp2XG1/n6.png","Armoured Fighting Vehicles","03/04/2022"
"174","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/SxJH19F9/Screenshot-8366.png","Armoured Fighting Vehicles","03/04/2022"
"175","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/TYfDBCPr/577.png","Armoured Fighting Vehicles","03/04/2022"
"176","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/zGQd8V3S/4437.png","Armoured Fighting Vehicles","03/04/2022"
"177","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/KYF1K5KZ/5547.png","Armoured Fighting Vehicles","03/04/2022"
"178","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/x1q26JWK/443o.png","Armoured Fighting Vehicles","03/04/2022"
"179","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png","Armoured Fighting Vehicles","03/04/2022"
"180","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/7Pg0LbtM/553.png","Armoured Fighting Vehicles","03/04/2022"
"181","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/R0PRks7V/n5.png","Armoured Fighting Vehicles","03/04/2022"
"182","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/MKcHscPj/g544.png","Armoured Fighting Vehicles","03/04/2022"
"183","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/XvMt3H7S/4gj.png","Armoured Fighting Vehicles","03/04/2022"
"184","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/x1Pz37Vk/5577.png","Armoured Fighting Vehicles","03/04/2022"
"185","BREM-K armoured recovery vehicle","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/QCTQ7QCg/Screenshot-8472.png","Engineering Vehicles","03/04/2022"
"186","BREM-K armoured recovery vehicle","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/mkmwnq7g/760.png","Engineering Vehicles","03/04/2022"
"187","BRM-1K","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BnvpzjP1/s21.png","Armoured Fighting Vehicles","03/04/2022"
"188","BRM-1K","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ZnMyg04W/6669.jpg ","Armoured Fighting Vehicles","03/04/2022"
"189","BRM-1K","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gj3KbRGG/fsl.png","Armoured Fighting Vehicles","03/04/2022"
"190","BRM-1K","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/bGSbfRQm","Armoured Fighting Vehicles","03/04/2022"
"191","BRM-1K","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/tC4jmbcK/446.png","Armoured Fighting Vehicles","03/04/2022"
"192","BSEM-4K","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png","Armoured Fighting Vehicles","03/04/2022"
"193","BTR-3","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Cx33pLj5/4482.png","Infantry Fighting Vehicles","03/04/2022"
"194","BTR-3","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png ","Infantry Fighting Vehicles","03/04/2022"
"195","BTR-3","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/m2kRmDDP/g789.png","Infantry Fighting Vehicles","03/04/2022"
"196","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/7brvpRmG/665333.png","Infantry Fighting Vehicles","03/04/2022"
"197","BTR-4","Ukraine","Ukraine","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/prqTHBXt/98.jpg","Infantry Fighting Vehicles","03/04/2022"
"198","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/htB9C6SL/c2.png","Infantry Fighting Vehicles","03/04/2022"
"199","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Nf0nwQN3/c4.png","Infantry Fighting Vehicles","03/04/2022"
"200","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/LXydxZVY/Screenshot-8305.png","Infantry Fighting Vehicles","03/04/2022"
"201","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/tCmMq8wY/c5.png","Infantry Fighting Vehicles","03/04/2022"
"202","BTR-4","Ukraine","Ukraine","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/mkdGX6cb/447.png","Infantry Fighting Vehicles","03/04/2022"
"203","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/W42RL0Ld/5554.png","Infantry Fighting Vehicles","03/04/2022"
"204","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/C15RVTCJ/13.png","Infantry Fighting Vehicles","03/04/2022"
"205","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/QCfnWzMY/c3.png","Infantry Fighting Vehicles","03/04/2022"
"206","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/tCP3NpHR/c1.png","Infantry Fighting Vehicles","03/04/2022"
"207","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/jSHryW7b/c8.png","Infantry Fighting Vehicles","03/04/2022"
"208","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bYFbd2PW/6658.png","Infantry Fighting Vehicles","03/04/2022"
"209","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hvD5vnK7/c2.png","Infantry Fighting Vehicles","03/04/2022"
"210","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wBxnxNsW/5g.png","Infantry Fighting Vehicles","03/04/2022"
"211","BTR-60","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/brZyFMTj/f4d.png","Armoured Personnel Carriers","03/04/2022"
"212","BTR-60","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png","Armoured Personnel Carriers","03/04/2022"
"213","BTR-70","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RCWcTD3F/579.png","Armoured Personnel Carriers","03/04/2022"
"214","BTR-70","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/X7fQsQrh/4438.png","Armoured Personnel Carriers","03/04/2022"
"215","BTR-70","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png","Armoured Personnel Carriers","03/04/2022"
"216","BTR-70","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png","Armoured Personnel Carriers","03/04/2022"
"217","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/NM8bFsTb/v2.png","Armoured Personnel Carriers","03/04/2022"
"218","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Dwp3QN7Q/Screenshot-8275.png","Armoured Personnel Carriers","03/04/2022"
"219","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/nMd2b4qs","Armoured Personnel Carriers","03/04/2022"
"220","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/cJCm25Z1/n2.png","Armoured Personnel Carriers","03/04/2022"
"221","BTR-80","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hGQ71FqT/h7.png","Armoured Personnel Carriers","03/04/2022"
"222","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nzTPBQHM/n1.png","Armoured Personnel Carriers","03/04/2022"
"223","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ZRMNRmvg/g433.jpg","Armoured Personnel Carriers","03/04/2022"
"224","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/k4Pf76VB/v1.png","Armoured Personnel Carriers","03/04/2022"
"225","BTR-80","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gcn1yNwd/h6.png","Armoured Personnel Carriers","03/04/2022"
"226","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wj4RK6bb/235.png","Armoured Personnel Carriers","03/04/2022"
"227","BTR-80","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Sj0VZnW6/446i.png","Armoured Personnel Carriers","03/04/2022"
"228","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/pLJKZRL1/23.png","Armoured Personnel Carriers","03/04/2022"
"229","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/m2wPCdGj/f5.png","Armoured Personnel Carriers","03/04/2022"
"230","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/pXBzH5Qc/554.png","Armoured Personnel Carriers","03/04/2022"
"231","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/J7gs84ZC/456.png","Armoured Personnel Carriers","03/04/2022"
"232","BTR-80","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1X15nzYz/670.png","Armoured Personnel Carriers","03/04/2022"
"233","BTR-80","Russia","Soviet Union","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/HsQGV9qw/nm.jpg","Armoured Personnel Carriers","03/04/2022"
"234","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/15nsWPhH/67.png","Armoured Personnel Carriers","03/04/2022"
"235","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/MZY8btn5/4f77.png","Armoured Personnel Carriers","03/04/2022"
"236","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/vmfmGWrJ/f433.png","Armoured Personnel Carriers","03/04/2022"
"237","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/qMBBzkFq/Screenshot-8469.png","Armoured Personnel Carriers","03/04/2022"
"238","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/8cymMnKf/4433.png","Armoured Personnel Carriers","03/04/2022"
"239","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/8krZNc9h/545.png","Armoured Personnel Carriers","03/04/2022"
"240","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/858P5L8g/Screenshot-8471.png","Armoured Personnel Carriers","03/04/2022"
"241","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/T2mBfj1J/3rr.png","Infantry Fighting Vehicles","03/04/2022"
"242","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/vmkFs4Bx/4437.png","Infantry Fighting Vehicles","03/04/2022"
"243","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Kc32fSfv/6658.png","Infantry Fighting Vehicles","03/04/2022"
"244","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/rwBjMGCL/f45.png","Infantry Fighting Vehicles","03/04/2022"
"245","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/jdHxdgRs/44f.png","Infantry Fighting Vehicles","03/04/2022"
"246","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Y994gyQF/431.png","Infantry Fighting Vehicles","03/04/2022"
"247","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/GpPxHgvr/65h.png","Infantry Fighting Vehicles","03/04/2022"
"248","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Y994gyQF/431.png","Infantry Fighting Vehicles","03/04/2022"
"249","BTR-82A","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BbS69p4N/66588.png","Infantry Fighting Vehicles","03/04/2022"
"250","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/J01GbYLL/bb2.png","Infantry Fighting Vehicles","03/04/2022"
"251","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/TY2FGgMp/gg5.png","Infantry Fighting Vehicles","03/04/2022"
"252","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/fLfVC59M/o9.png","Infantry Fighting Vehicles","03/04/2022"
"253","BTR-82A","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/j5kxgNCW/g66.jpg","Infantry Fighting Vehicles","03/04/2022"
"254","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/85gFCPXs/bb1.png","Infantry Fighting Vehicles","03/04/2022"
"255","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bJDw1Gdq/46.png","Infantry Fighting Vehicles","03/04/2022"
"256","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/25DqyNfS/55448.png","Infantry Fighting Vehicles","03/04/2022"
"257","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/kXQV46L8/gg5.jpg","Infantry Fighting Vehicles","03/04/2022"
"258","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/J4crJP7d/46.png","Armoured Personnel Carriers","03/04/2022"
"259","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/W3rVnKRy/x1.jpg","Armoured Personnel Carriers","03/04/2022"
"260","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/kgBKhrFT/884.png","Armoured Personnel Carriers","03/04/2022"
"261","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/T2VG5ZJL/x3.jpg","Armoured Personnel Carriers","03/04/2022"
"262","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Vk3585Qr/547.png","Armoured Personnel Carriers","03/04/2022"
"263","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hvBB3rct/x2.jpg","Armoured Personnel Carriers","03/04/2022"
"264","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/cHHvDd1J/g7.jpg","Armoured Personnel Carriers","03/04/2022"
"265","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Dy5GN1B5/jj8.jpg","Armoured Personnel Carriers","03/04/2022"
"266","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Y9V7fHyY/j1.jpg","Armoured Personnel Carriers","03/04/2022"
"267","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/cH7kMRrS/h76.png","Armoured Personnel Carriers","03/04/2022"
"268","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bN80m24w/6688.png","Armoured Personnel Carriers","03/04/2022"
"269","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nzH4n8F8/6659.jpg","Armoured Personnel Carriers","03/04/2022"
"270","Buk-M1","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/65Hjk0rQ/5542.png","Surface-To-Air Missile Systems","03/04/2022"
"271","Fuel train","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/3NC7kwDJ/mn6.png","Logistics Trains","03/04/2022"
"272","Fuel train","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/tTsYnFXR/325.png","Logistics Trains","03/04/2022"
"273","GAZ Sobol","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"274","GAZ Sobol","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/87FbS5YH","Trucks, Vehicles, and Jeeps","03/04/2022"
"275","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/W1VpzFcv/5578.png","Infantry Mobility Vehicles","03/04/2022"
"276","GAZ Tigr-M","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/KKD3Shmf","Infantry Mobility Vehicles","03/04/2022"
"277","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/JzBRKYtc/5j.png","Infantry Mobility Vehicles","03/04/2022"
"278","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/XYsxrSnW/Screenshot-8293.png","Infantry Mobility Vehicles","03/04/2022"
"279","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/f3bh0QRp","Infantry Mobility Vehicles","03/04/2022"
"280","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BbVkvq1j/450.png","Infantry Mobility Vehicles","03/04/2022"
"281","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/26Q08q6c/m9.png","Infantry Mobility Vehicles","03/04/2022"
"282","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/pVGgCB1P/449.png","Infantry Mobility Vehicles","03/04/2022"
"283","GAZ Tigr-M","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ZKDrDbck/85.png","Infantry Mobility Vehicles","03/04/2022"
"284","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/d3jBDjhh/Screenshot-8448.png","Infantry Mobility Vehicles","03/04/2022"
"285","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/7YDqZt1H/4435.png","Infantry Mobility Vehicles","03/04/2022"
"286","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/TYnZsP1T/f1.png","Infantry Mobility Vehicles","03/04/2022"
"287","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/5trrQyZ5/435.png","Infantry Mobility Vehicles","03/04/2022"
"288","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/jnsX0hVw","Infantry Mobility Vehicles","03/04/2022"
"289","GAZ Tigr-M","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RFjRh5VD/776d.png","Infantry Mobility Vehicles","03/04/2022"
"290","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dVQxVhc7/58p.png","Infantry Mobility Vehicles","03/04/2022"
"291","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/sDRQNbwy/567.png","Infantry Mobility Vehicles","03/04/2022"
"292","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/DZysb6p8/41.png","Infantry Mobility Vehicles","03/04/2022"
"293","GAZ Tigr-M","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/X7HWmbHB/7762.png","Infantry Mobility Vehicles","03/04/2022"
"294","GAZ-3308","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/62xczXYh","Trucks, Vehicles, and Jeeps","03/04/2022"
"295","GAZ-3308","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/cg7mbbzG","Trucks, Vehicles, and Jeeps","03/04/2022"
"296","GAZ-66","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"297","GAZ-66","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ncy3jWxy/55488.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"298","GAZ-66","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/YC0mqTkH/58.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"299","GAZ-66","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"300","GAZ-66","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"301","GAZ-66","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/R0vMzqRd/g544.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"302","GAZ-66","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/qR4Nyztq/113.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"303","GAZ-66","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gjhmvGsF/g3.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"304","GAZ-66","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"305","GAZ-66","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hjdXLc6L/4f.png","Trucks, Vehicles, and Jeeps","03/04/2022"
