"","system","country","origin","status","url","class","Date"
"191","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Gpj4tR0j/g45.png","Infantry Fighting Vehicles","03/06/2022"
"192","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Kjw7JqNY/4fh.png","Infantry Fighting Vehicles","03/06/2022"
"193","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/QtN7DcKC/559.png","Infantry Fighting Vehicles","03/06/2022"
"194","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Zn38wp9q/680.png","Infantry Fighting Vehicles","03/06/2022"
"195","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/ydzX833d/f46.png","Infantry Fighting Vehicles","03/06/2022"
"196","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/BbPvL9ZN/hh7.jpg","Infantry Fighting Vehicles","03/06/2022"
"197","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/MGgQyPNn/ff22.png","Infantry Fighting Vehicles","03/06/2022"
"198","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/DwqTZzsJ/aa5.jpg","Infantry Fighting Vehicles","03/06/2022"
"199","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/NMX1NzS2/b2.png","Infantry Fighting Vehicles","03/06/2022"
"200","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/15MCpgJd/3r5.png","Infantry Fighting Vehicles","03/06/2022"
"201","BMP-2","Russia","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/RhxT6Pz9/663.png","Infantry Fighting Vehicles","03/06/2022"
"202","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/1zr5w3rW/g540.png","Infantry Fighting Vehicles","03/06/2022"
"203","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/fRLP0tgT/mpp.png","Infantry Fighting Vehicles","03/06/2022"
"204","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/dtnX1m6x/mp.jpg","Infantry Fighting Vehicles","03/06/2022"
"205","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/R0xn75Sp/d130.png","Infantry Fighting Vehicles","03/06/2022"
"206","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/YqnQ7fv3/324.png","Infantry Fighting Vehicles","03/06/2022"
"207","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/zDWm7gjd/5g8.png","Infantry Fighting Vehicles","03/06/2022"
"208","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/43mvcd15/b1.png","Infantry Fighting Vehicles","03/06/2022"
"209","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/0jqDtvcH/y6.png","Infantry Fighting Vehicles","03/06/2022"
"210","BMP-2K","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/jSVTtfWY/aa4.jpg","Infantry Fighting Vehicles","03/06/2022"
"211","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/nzpCGZ4h/579.png","Infantry Fighting Vehicles","03/06/2022"
"212","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/gc3DsCqV/Screenshot-8343.png","Infantry Fighting Vehicles","03/06/2022"
"213","BMP-3","Russia","Russia","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/HxnCghHt/446.jpg","Infantry Fighting Vehicles","03/06/2022"
"214","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/hvXc8qJx/653.png","Infantry Fighting Vehicles","03/06/2022"
"215","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/yxCSy6Dk/f6.png","Infantry Fighting Vehicles","03/06/2022"
"216","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/yYBTbLvw/Screenshot-8345.png","Infantry Fighting Vehicles","03/06/2022"
"217","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/wvj9h7Dx/2f.png","Infantry Fighting Vehicles","03/06/2022"
"218","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/KYsHnvSn/38.png","Infantry Fighting Vehicles","03/06/2022"
"219","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/fLjQcz3R/51.jpg","Infantry Fighting Vehicles","03/06/2022"
"220","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Bv2RqWVx/j7.png","Infantry Fighting Vehicles","03/06/2022"
"221","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/ZRpWnkwZ/n89.png","Infantry Fighting Vehicles","03/06/2022"
"222","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/R0PRks7V/n5.png","Armoured Fighting Vehicles","03/06/2022"
"223","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/x1Pz37Vk/5577.png","Armoured Fighting Vehicles","03/06/2022"
"224","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/1RvcMjbR/3hl.png","Armoured Fighting Vehicles","03/06/2022"
"225","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png","Armoured Fighting Vehicles","03/06/2022"
"226","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/7Pg0LbtM/553.png","Armoured Fighting Vehicles","03/06/2022"
"227","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/DZ1JmY6y/4436.png","Armoured Fighting Vehicles","03/06/2022"
"228","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/XvMt3H7S/4gj.png","Armoured Fighting Vehicles","03/06/2022"
"229","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/x8NZ9VzQ/bl.png","Armoured Fighting Vehicles","03/06/2022"
"230","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/MKcHscPj/g544.png","Armoured Fighting Vehicles","03/06/2022"
"231","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/SxJH19F9/Screenshot-8366.png","Armoured Fighting Vehicles","03/06/2022"
