"","system","country","origin","status","url","class","Date"
"251","BMP-2","Russia","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/RhxT6Pz9/663.png","Infantry Fighting Vehicles","03/10/2022"
"252","BMP-2K","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/jSVTtfWY/aa4.jpg","Infantry Fighting Vehicles","03/10/2022"
"253","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/yxCSy6Dk/f6.png","Infantry Fighting Vehicles","03/10/2022"
"254","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/3RdFyFMH/r1.jpg","Infantry Fighting Vehicles","03/10/2022"
"255","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/ZRpWnkwZ/n89.png","Infantry Fighting Vehicles","03/10/2022"
"256","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/gc3DsCqV/Screenshot-8343.png","Infantry Fighting Vehicles","03/10/2022"
"257","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/nrTwmbpw/d56.png","Infantry Fighting Vehicles","03/10/2022"
"258","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/qvrzRPzd/d331.png","Infantry Fighting Vehicles","03/10/2022"
"259","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MHB05ZKP/r2.jpg","Infantry Fighting Vehicles","03/10/2022"
"260","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://postimg.cc/5Xczy0Gd","Infantry Fighting Vehicles","03/10/2022"
"261","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Ghw0nr5d/sfg.png","Infantry Fighting Vehicles","03/10/2022"
"262","BMP-3","Russia","Russia","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/HxnCghHt/446.jpg","Infantry Fighting Vehicles","03/10/2022"
"263","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Bv2RqWVx/j7.png","Infantry Fighting Vehicles","03/10/2022"
"264","BMP-3","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/zD9kdGPS/d2.png","Infantry Fighting Vehicles","03/10/2022"
"265","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/KYsHnvSn/38.png","Infantry Fighting Vehicles","03/10/2022"
"266","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/yYBTbLvw/Screenshot-8345.png","Infantry Fighting Vehicles","03/10/2022"
"267","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/nzpCGZ4h/579.png","Infantry Fighting Vehicles","03/10/2022"
"268","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/fLjQcz3R/51.jpg","Infantry Fighting Vehicles","03/10/2022"
"269","BMP-3","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/hvXc8qJx/653.png","Infantry Fighting Vehicles","03/10/2022"
"270","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/7Pg0LbtM/553.png","Armoured Fighting Vehicles","03/10/2022"
"271","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/1RvcMjbR/3hl.png","Armoured Fighting Vehicles","03/10/2022"
"272","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/gk37TCky/57h.png","Armoured Fighting Vehicles","03/10/2022"
"273","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/XvMt3H7S/4gj.png","Armoured Fighting Vehicles","03/10/2022"
"274","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/x1q26JWK/443o.png","Armoured Fighting Vehicles","03/10/2022"
"275","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/x1Pz37Vk/5577.png","Armoured Fighting Vehicles","03/10/2022"
"276","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/zGQd8V3S/4437.png","Armoured Fighting Vehicles","03/10/2022"
"277","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DZ1JmY6y/4436.png","Armoured Fighting Vehicles","03/10/2022"
"278","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MKcHscPj/g544.png","Armoured Fighting Vehicles","03/10/2022"
"279","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/R0PRks7V/n5.png","Armoured Fighting Vehicles","03/10/2022"
"280","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/zB37hLrN/s3.png","Armoured Fighting Vehicles","03/10/2022"
"281","BRDM-2","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Ghhp2XG1/n6.png","Armoured Fighting Vehicles","03/10/2022"
"282","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/KYF1K5KZ/5547.png","Armoured Fighting Vehicles","03/10/2022"
"283","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Y0pYBKNR/325.png","Armoured Fighting Vehicles","03/10/2022"
"284","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png","Armoured Fighting Vehicles","03/10/2022"
"285","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/TYfDBCPr/577.png","Armoured Fighting Vehicles","03/10/2022"
"286","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/SxJH19F9/Screenshot-8366.png","Armoured Fighting Vehicles","03/10/2022"
"287","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/x8NZ9VzQ/bl.png","Armoured Fighting Vehicles","03/10/2022"
"288","BRDM-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/vBJzLg4R/bl.png","Armoured Fighting Vehicles","03/10/2022"
"289","BRDM-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/cLp0yYYV/795.png","Armoured Fighting Vehicles","03/10/2022"
"290","BREM-1 armoured recovery vehicle","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/jjCsCJcK/4f1.png","Engineering Vehicles","03/10/2022"
"291","BREM-Ch ''BREM-4'' armoured recovery vehicle","Russia","Czech Republic","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/q7tSgdkM/f32.jpg","Engineering Vehicles","03/10/2022"
"292","BREM-K armoured recovery vehicle","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/mkmwnq7g/760.png","Engineering Vehicles","03/10/2022"
"293","BREM-K armoured recovery vehicle","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/QCTQ7QCg/Screenshot-8472.png","Engineering Vehicles","03/10/2022"
"294","BRM-1K","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/gj3KbRGG/fsl.png","Armoured Fighting Vehicles","03/10/2022"
"295","BRM-1K","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/ZnMyg04W/6669.jpg ","Armoured Fighting Vehicles","03/10/2022"
"296","BRM-1K","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/tC4jmbcK/446.png","Armoured Fighting Vehicles","03/10/2022"
"297","BRM-1K","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://postimg.cc/bGSbfRQm","Armoured Fighting Vehicles","03/10/2022"
"298","BRM-1K","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Ss7ZV5zW/d13p.png","Armoured Fighting Vehicles","03/10/2022"
"299","BRM-1K","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/0Q71gWbb/652.png","Armoured Fighting Vehicles","03/10/2022"
"300","BSEM-4K","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png","Armoured Fighting Vehicles","03/10/2022"
"301","BTR-3","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/m2kRmDDP/g789.png","Infantry Fighting Vehicles","03/10/2022"
"302","BTR-3","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Cx33pLj5/4482.png","Infantry Fighting Vehicles","03/10/2022"
"303","BTR-3","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png ","Infantry Fighting Vehicles","03/10/2022"
"304","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/W4swJQ4m/ds6.png","Infantry Fighting Vehicles","03/10/2022"
"305","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/htB9C6SL/c2.png","Infantry Fighting Vehicles","03/10/2022"
"306","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/7brvpRmG/665333.png","Infantry Fighting Vehicles","03/10/2022"
"307","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8zL3tL5S/j2.png","Infantry Fighting Vehicles","03/10/2022"
"308","BTR-4","Ukraine","Ukraine","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/mkdGX6cb/447.png","Infantry Fighting Vehicles","03/10/2022"
"309","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/hvD5vnK7/c2.png","Infantry Fighting Vehicles","03/10/2022"
"310","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/tCP3NpHR/c1.png","Infantry Fighting Vehicles","03/10/2022"
"311","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/QCfnWzMY/c3.png","Infantry Fighting Vehicles","03/10/2022"
"312","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/wBxnxNsW/5g.png","Infantry Fighting Vehicles","03/10/2022"
"313","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/LXydxZVY/Screenshot-8305.png","Infantry Fighting Vehicles","03/10/2022"
"314","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DzFNDmJb/j1.png","Infantry Fighting Vehicles","03/10/2022"
"315","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/XJv4gt66/Screenshot-8643.png","Infantry Fighting Vehicles","03/10/2022"
"316","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Nf0nwQN3/c4.png","Infantry Fighting Vehicles","03/10/2022"
"317","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/W42RL0Ld/5554.png","Infantry Fighting Vehicles","03/10/2022"
"318","BTR-4","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/bYFbd2PW/6658.png","Infantry Fighting Vehicles","03/10/2022"
"319","BTR-4","Ukraine","Ukraine","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/tCmMq8wY/c5.png","Infantry Fighting Vehicles","03/10/2022"
"320","BTR-60","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png","Armoured Personnel Carriers","03/10/2022"
"321","BTR-60","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/X7fQsQrh/4438.png","Armoured Personnel Carriers","03/10/2022"
"322","BTR-60","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/mgns2vNk/a1.png","Armoured Personnel Carriers","03/10/2022"
"323","BTR-60","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/brZyFMTj/f4d.png","Armoured Personnel Carriers","03/10/2022"
"324","BTR-70","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/RCWcTD3F/579.png","Armoured Personnel Carriers","03/10/2022"
"325","BTR-70","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/TYrB0g16/435.png","Armoured Personnel Carriers","03/10/2022"
"326","BTR-70","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png","Armoured Personnel Carriers","03/10/2022"
"327","BTR-70","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png","Armoured Personnel Carriers","03/10/2022"
"328","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://postimg.cc/nMd2b4qs","Armoured Personnel Carriers","03/10/2022"
"329","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/nzTPBQHM/n1.png","Armoured Personnel Carriers","03/10/2022"
"330","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/ZRMNRmvg/g433.jpg","Armoured Personnel Carriers","03/10/2022"
"331","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/wj4RK6bb/235.png","Armoured Personnel Carriers","03/10/2022"
"332","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/k4Pf76VB/v1.png","Armoured Personnel Carriers","03/10/2022"
"333","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/NM8bFsTb/v2.png","Armoured Personnel Carriers","03/10/2022"
"334","BTR-80","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/1X15nzYz/670.png","Armoured Personnel Carriers","03/10/2022"
"335","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/02wsWV7w/dd1.png","Armoured Personnel Carriers","03/10/2022"
"336","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/BvQR3vq8/43g.png","Armoured Personnel Carriers","03/10/2022"
"337","BTR-80","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/gcn1yNwd/h6.png","Armoured Personnel Carriers","03/10/2022"
"338","BTR-80","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/vBMkTPJC/j8.jpg","Armoured Personnel Carriers","03/10/2022"
"339","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Dwp3QN7Q/Screenshot-8275.png","Armoured Personnel Carriers","03/10/2022"
"340","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/858P5L8g/Screenshot-8471.png","Armoured Personnel Carriers","03/10/2022"
"341","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/qqpsFB3j/4313.png","Armoured Personnel Carriers","03/10/2022"
"342","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/D0dcmq67/69.jpg","Armoured Personnel Carriers","03/10/2022"
"343","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/qMBBzkFq/Screenshot-8469.png","Armoured Personnel Carriers","03/10/2022"
"344","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8cymMnKf/4433.png","Armoured Personnel Carriers","03/10/2022"
"345","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J7gs84ZC/456.png","Armoured Personnel Carriers","03/10/2022"
"346","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/FF8stwCs/5g8.jpg","Armoured Personnel Carriers","03/10/2022"
"347","BTR-80","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/dthr29YX/ddfg.jpg","Armoured Personnel Carriers","03/10/2022"
"348","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MZY8btn5/4f77.png","Armoured Personnel Carriers","03/10/2022"
"349","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://postimg.cc/9RpV5hjH","Armoured Personnel Carriers","03/10/2022"
"350","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/0yN9bKkZ/3d13.png","Armoured Personnel Carriers","03/10/2022"
"351","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/9f4K0M1q/443f.png","Armoured Personnel Carriers","03/10/2022"
"352","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/XY0603X9/137.png","Armoured Personnel Carriers","03/10/2022"
"353","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/4d5xY5FN/f2f.png","Armoured Personnel Carriers","03/10/2022"
"354","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/cJCm25Z1/n2.png","Armoured Personnel Carriers","03/10/2022"
"355","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8krZNc9h/545.png","Armoured Personnel Carriers","03/10/2022"
"356","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/pLJKZRL1/23.png","Armoured Personnel Carriers","03/10/2022"
"357","BTR-80","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Sj0VZnW6/446i.png","Armoured Personnel Carriers","03/10/2022"
"358","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/vmfmGWrJ/f433.png","Armoured Personnel Carriers","03/10/2022"
"359","BTR-80","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/m2wPCdGj/f5.png","Armoured Personnel Carriers","03/10/2022"
"360","BTR-80","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/15nsWPhH/67.png","Armoured Personnel Carriers","03/10/2022"
"361","BTR-80","Russia","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/HsQGV9qw/nm.jpg","Armoured Personnel Carriers","03/10/2022"
"362","BTR-80","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/hGQ71FqT/h7.png","Armoured Personnel Carriers","03/10/2022"
"363","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/T2mBfj1J/3rr.png","Infantry Fighting Vehicles","03/10/2022"
"364","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/25DqyNfS/55448.png","Infantry Fighting Vehicles","03/10/2022"
"365","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/bJDw1Gdq/46.png","Infantry Fighting Vehicles","03/10/2022"
"366","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/TY2FGgMp/gg5.png","Infantry Fighting Vehicles","03/10/2022"
"367","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/GpPxHgvr/65h.png","Infantry Fighting Vehicles","03/10/2022"
"368","BTR-82A","Russia","Russia","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/j5kxgNCW/g66.jpg","Infantry Fighting Vehicles","03/10/2022"
"369","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Y994gyQF/431.png","Infantry Fighting Vehicles","03/10/2022"
"370","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Kzy5hDTG/4fs.png","Infantry Fighting Vehicles","03/10/2022"
"371","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Kc32fSfv/6658.png","Infantry Fighting Vehicles","03/10/2022"
"372","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Y994gyQF/431.png","Infantry Fighting Vehicles","03/10/2022"
"373","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/kXQV46L8/gg5.jpg","Infantry Fighting Vehicles","03/10/2022"
"374","BTR-82A","Russia","Russia","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/BbS69p4N/66588.png","Infantry Fighting Vehicles","03/10/2022"
"375","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/vmkFs4Bx/4437.png","Infantry Fighting Vehicles","03/10/2022"
"376","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/L6Y9kSnP/3d29.png","Infantry Fighting Vehicles","03/10/2022"
"377","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/qqFSQzs8/4f1f.png","Infantry Fighting Vehicles","03/10/2022"
"378","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/fLfVC59M/o9.png","Infantry Fighting Vehicles","03/10/2022"
"379","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/rwBjMGCL/f45.png","Infantry Fighting Vehicles","03/10/2022"
"380","BTR-82A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/jdHxdgRs/44f.png","Infantry Fighting Vehicles","03/10/2022"
"381","BTR-82A","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J01GbYLL/bb2.png","Infantry Fighting Vehicles","03/10/2022"
"382","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/85gFCPXs/bb1.png","Infantry Fighting Vehicles","03/10/2022"
"383","BTR-82A","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MT1J21Pq/d21.jpg","Infantry Fighting Vehicles","03/10/2022"
"384","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/hvBB3rct/x2.jpg","Armoured Personnel Carriers","03/10/2022"
"385","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/T2VG5ZJL/x3.jpg","Armoured Personnel Carriers","03/10/2022"
"386","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Dy5GN1B5/jj8.jpg","Armoured Personnel Carriers","03/10/2022"
"387","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/v82r98q8/g54.jpg","Armoured Personnel Carriers","03/10/2022"
"388","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Vk3585Qr/547.png","Armoured Personnel Carriers","03/10/2022"
"389","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/cC5Xg9fm/b77.jpg","Armoured Personnel Carriers","03/10/2022"
"390","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MpZ12bRZ/v7.jpg","Armoured Personnel Carriers","03/10/2022"
"391","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/kgBKhrFT/884.png","Armoured Personnel Carriers","03/10/2022"
"392","BTR-D","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J4crJP7d/46.png","Armoured Personnel Carriers","03/10/2022"
"393","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/W3rVnKRy/x1.jpg","Armoured Personnel Carriers","03/10/2022"
"394","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/nzH4n8F8/6659.jpg","Armoured Personnel Carriers","03/10/2022"
"395","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/cHHvDd1J/g7.jpg","Armoured Personnel Carriers","03/10/2022"
"396","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Bnsmsrsf/5426.png","Armoured Personnel Carriers","03/10/2022"
"397","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/5yGCVnLj/g42.jpg","Armoured Personnel Carriers","03/10/2022"
"398","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/VNsLBfRz/c2.png","Armoured Personnel Carriers","03/10/2022"
"399","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/P5grPQ3H/4fj.png","Armoured Personnel Carriers","03/10/2022"
"400","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/bN80m24w/6688.png","Armoured Personnel Carriers","03/10/2022"
"401","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/dt5X2Dt3/Screenshot-8647.png","Armoured Personnel Carriers","03/10/2022"
"402","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/43R2jzh3/441.png","Armoured Personnel Carriers","03/10/2022"
"403","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/1tcPVmD9/4435.jpg","Armoured Personnel Carriers","03/10/2022"
"404","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MK9vRkMx/vbb.jpg","Armoured Personnel Carriers","03/10/2022"
"405","BTR-D","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Y9V7fHyY/j1.jpg","Armoured Personnel Carriers","03/10/2022"
"406","BTR-D","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/R0wx2Ssc/44ff.jpg","Armoured Personnel Carriers","03/10/2022"
"407","Buk-M1","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/65Hjk0rQ/5542.png","Surface-To-Air Missile Systems","03/10/2022"
