"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"345","Ukraine","Su-24M strike aircraft",0,4,0,0,4,"06/12/2022"
"346","Ukraine","Su-25 attack aircraft",0,7,0,1,8,"06/12/2022"
"347","Ukraine","Su-27 fighter aircraft",0,4,0,0,4,"06/12/2022"
"348","Ukraine","Su-27/MiG-29 fighter aircraft",0,1,0,0,1,"06/12/2022"
"349","Ukraine","T-64B1M",4,0,0,0,4,"06/12/2022"
"350","Ukraine","T-64BM 'Bulat'",2,3,0,0,5,"06/12/2022"
"351","Ukraine","T-64BM2 'Bulat'",0,1,0,0,1,"06/12/2022"
"352","Ukraine","T-64BV",61,49,6,6,122,"06/12/2022"
"353","Ukraine","T-72 'Ural'",0,0,0,1,1,"06/12/2022"
"354","Ukraine","T-72A/M1",1,0,0,0,1,"06/12/2022"
"355","Ukraine","T-72AMT",3,4,0,0,7,"06/12/2022"
"356","Ukraine","T-72AV",0,3,0,0,3,"06/12/2022"
"357","Ukraine","T-72B",6,5,0,1,12,"06/12/2022"
"358","Ukraine","T-72M1",1,0,0,0,1,"06/12/2022"
"359","Ukraine","T-80BV",7,3,1,4,15,"06/12/2022"
"360","Ukraine","TMM-3M1 bridge layer",1,0,0,0,1,"06/12/2022"
"361","Ukraine","Triton",3,0,0,0,3,"06/12/2022"
"362","Ukraine","UAZ-452",2,1,0,0,3,"06/12/2022"
"363","Ukraine","UAZ-469",4,2,0,0,6,"06/12/2022"
"364","Ukraine","UJ-22 reconnaissance UAV",0,1,0,0,1,"06/12/2022"
"365","Ukraine","Unknown AFV",0,9,0,0,9,"06/12/2022"
"366","Ukraine","Unknown BTR",0,1,2,0,3,"06/12/2022"
"367","Ukraine","Unknown SPG",0,2,0,0,2,"06/12/2022"
"368","Ukraine","Unknown tank",0,11,0,0,11,"06/12/2022"
"369","Ukraine","Unknown towed artillery",0,4,0,2,6,"06/12/2022"
"370","Ukraine","Unknown truck",4,25,1,4,34,"06/12/2022"
"371","Ukraine","Unknown vehicle",0,15,0,0,15,"06/12/2022"
"372","Ukraine","Ural-375D",18,4,0,0,22,"06/12/2022"
"373","Ukraine","Ural-4320",6,10,0,1,17,"06/12/2022"
"374","Ukraine","Varta",13,2,0,0,15,"06/12/2022"
"375","Ukraine","Vepr",1,0,0,0,1,"06/12/2022"
"376","Ukraine","Vepr AFV",1,0,0,0,1,"06/12/2022"
"377","Ukraine","Weaponised VTOL UAV",0,1,0,0,1,"06/12/2022"
"378","Ukraine","ZSU-23-4 Shilka",2,0,0,0,2,"06/12/2022"
"379","Ukraine","Zhuk class patrol boat (Sea Guard)",2,0,0,0,2,"06/12/2022"
"380","Ukraine","ZiL-130",0,1,0,0,1,"06/12/2022"
"381","Ukraine","ZiL-131",33,19,2,0,54,"06/12/2022"
"382","Ukraine","ZiL-157",1,0,0,0,1,"06/12/2022"
"383","Ukraine",NA,0,1,0,0,1,"06/12/2022"
