"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"180","Ukraine","P-14 'Tall King'",0,0,0,1,1,2022-03-09
"181","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,2022-03-09
"182","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,2022-03-09
"183","Ukraine","RK-3 Corsar",2,0,0,0,2,2022-03-09
"184","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,2022-03-09
"185","Ukraine","Su-25 attack aircraft",0,2,0,0,2,2022-03-09
"186","Ukraine","Su-27 fighter aircraft",0,3,0,0,3,2022-03-09
"187","Ukraine","T-64BV",12,14,7,2,35,2022-03-09
"188","Ukraine","T-80BV",1,0,1,1,3,2022-03-09
"189","Ukraine","Tu-141 reconnaissance UAV",0,1,0,0,1,2022-03-09
"190","Ukraine","UAZ-452",1,0,0,0,1,2022-03-09
"191","Ukraine","UAZ-469",1,0,0,0,1,2022-03-09
"192","Ukraine","Unknown BTR",0,0,1,0,1,2022-03-09
"193","Ukraine","Unknown truck",1,4,2,1,8,2022-03-09
"194","Ukraine","Ural-375D",1,1,0,0,2,2022-03-09
"195","Ukraine","Ural-4320",1,6,0,0,7,2022-03-09
"196","Ukraine","Varta",8,0,0,0,8,2022-03-09
"197","Ukraine","ZiL-131",8,4,1,0,13,2022-03-09
